-930.243
-606.243
-237.243
221.757
167.757
230.757
185.757
0.687569
0.777569
-345.243
-291.243
-399.243
-381.243
-138.243
455.757
689.757
149.757
-192.243
374.757
-0.662431
464.757
410.757
446.757
131.757
347.757
428.757
743.757
959.757
446.757
248.757
248.757
149.757
-696.243
-101.124
-705.243
-318.243
-120.243
671.757
103.176
581.757
401.757
689.757
329.757
203.757
104.757
-0.572431
-516.243
-111.243
212.757
-0.752431
-120.243
-471.243
-0.842431
455.757
230.757
122.757
-0.842431
203.757
608.757
860.757
111.276
725.757
635.757
455.757
662.757
347.757
230.757
347.757
239.757
500.757
554.757
-0.392431
239.757
0.327569
437.757
671.757
536.757
464.757
0.957569
-363.243
-174.243
-0.212431
320.757
104.757
-147.243
-0.572431
0.327569
-210.243
-126.324
-113.724
-372.243
-345.243
-102.924
-108.324
-750.243
-399.243
-0.842431
104.757
0.417569
-336.243
-381.243
-291.243
-426.243
-228.243
0.417569
-318.243
0.327569
212.757
-0.932431
-0.842431
-318.243
-489.243
-606.243
-426.243
-0.932431
158.757
536.757
194.757
320.757
698.757
140.757
-0.0324306
158.757
401.757
221.757
0.417569
-0.392431
122.757
572.757
482.757
428.757
0.417569
0.867569
0.417569
-183.243
176.757
-0.392431
-741.243
-867.243
-750.243
-444.243
-975.243
-106.524
-912.243
-876.243
-534.243
-660.243
-125.424
-171.324
-126.324
-759.243
-669.243
-123.624
-128.124
-489.243
-507.243
-615.243
-624.243
-543.243
-714.243
-633.243
-399.243
-138.243
-255.243
-372.243
-0.572431
-112.824
-678.243
-309.243
-354.243
0.237569
-543.243
-0.752431
-0.122431
-372.243
-336.243
239.757
-0.572431
0.507569
599.757
176.757
0.597569
140.757
0.687569
446.757
194.757
419.757
608.757
-192.243
-363.243
104.757
365.757
-192.243
-0.212431
617.757
680.757
518.757
0.687569
374.757
500.757
437.757
-0.122431
0.507569
-201.243
581.757
302.757
383.757
-0.302431
-417.243
-0.302431
-705.243
-966.243
-831.243
-669.243
-543.243
-399.243
-201.243
-120.243
167.757
-165.243
-138.243
0.417569
-480.243
-417.243
-120.243
0.957569
-174.243
149.757
0.507569
-237.243
-201.243
-0.122431
158.757
365.757
320.757
-0.122431
-435.243
0.957569
986.757
